contract_start,contract_end,contract_type,rent_recurrence,building_raw,building_name,unit_number,annualized_rent,size_sqft,bedrooms,floor_level,view
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 5,Al Khayali,1001,164823.0,1872.92,2.0,10,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,The Fairmont Palm North Residences,The Fairmont Palm Residences,726,220000.0,1732.99,2.0,7,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Tiara - Emerald,Tiara Residences,703,145000.0,1291.67,1.0,7,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Jash Falqa,Jash Falqa,310,280000.0,2163.54,3.0,3,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Sultana,Al Sultana,104,135000.0,1140.97,1.0,1,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Jash Falqa,Jash Falqa,205,175000.0,1550.0,2.0,2,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,The Fairmont Palm North Residences,The Fairmont Palm Residences,114,166000.0,2163.54,2.0,1,Community View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Marina Residences 5,Al Khayali,1102,170000.0,1776.04,2.0,11,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Tiara - Ruby,Tiara Residences,904,155000.0,1291.67,1.0,9,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Oceana - Pacific,Oceana,D01,215000.0,1709.2,2.0,1,Sea View / Garden View
2017-01-01,2017-09-30,Rental Contracts,Renewal,Garden Homes Frond M (Al Sefri),Al Seef,PJFRM047,450000.0,5000.05,4.0,,
2016-10-01,2017-09-30,Rental Contracts,New Contract,Marina Residences 1,Al Ramth,804,155000.0,1743.75,2.0,8,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Al Khudrawi,Al Shirawi,207,200000.0,2002.09,2.0,2,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Hamri,Al Hamri,1002,190000.0,2260.42,3.0,LP,Sea View / Street View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Haseer,,G04,125000.0,1140.97,1.0,G,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,The Fairmont Palm South Residences,The Fairmont Palm Residences,815,180000.0,1727.61,2.0,8,Community View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Tiara - Amber,Tiara Residences,802,260000.0,2264.94,3.0,8,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Garden Homes Frond B (Al Khalas),Al Ghaf,PJFRB049,388000.0,5001.77,5.0,,
2016-10-01,2017-09-30,Rental Contracts,New Contract,Golden Mile 04,Golden Mile,4611,150000.0,1797.57,2.0,6,Community View / Garden View
2016-09-20,2017-09-30,Rental Contracts,New Contract,Marina Residences 1,Al Ramth,506,305660.0,4057.99,3.0,5,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 4,Al Mashraba,607,220000.0,2443.41,3.0,6,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 1,Al Ramth,305,220000.0,2443.41,3.0,3,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Signature Villas Frond E (Al Bumaan),Al Malak,PJFRE101,950000.0,6999.98,6.0,,
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Hallawi,Al Hallawi,1003,175000.0,2142.02,3.0,10,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Basri,Al Basri,J1,100000.0,721.18,1.0,1,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Golden Mile 09,Golden Mile,9408,220000.0,3327.55,3.0,4,Community View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Grandeur Residences Mughal,Marina Residences,A107,125000.0,1119.45,1.0,1,Sea View / Garden View
2016-09-01,2017-09-30,Rental Contracts,New Contract,Oceana - Aegean,Oceana,PR03,175385.0,2443.41,2.0,B1,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Garden Homes Frond B (Al Khalas),Al Ghaf,PJFRB072,635000.0,5343.95,5.0,,
2016-10-01,2017-09-30,Rental Contracts,New Contract,Marina Residences 1,Al Ramth,TH08,225000.0,4047.23,2.0,LG,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Canal Cove Villas,,PJCCE408,350000.0,3799.98,3.0,,
2016-10-01,2017-09-30,Rental Contracts,New Contract,Oceana - Adriatic,Oceana,505,330000.0,2443.41,3.0,6,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Golden Mile 08,Golden Mile,8706,275000.0,4445.49,3.0,7,Community View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Jash Falqa,Jash Falqa,212,165000.0,1582.29,2.0,2,Street View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Emerald Kempinski Palm Jumeirah Residences & Hotel,Kempinski Residences,G16,245000.0,1797.57,2.0,G,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Oceana - Caribbean,Oceana,1103,170000.0,1334.72,1.0,12,Sea View / Garden View
2016-08-20,2017-09-30,Rental Contracts,Renewal,Marina Residences 5,Al Khayali,TH02,237905.24,4097.49,2.0,LG,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,Oceana - Aegean,Oceana,906,170000.0,1711.46,2.0,10,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Tiara - Sapphire,Tiara Residences,G07,135000.0,1332.03,1.0,G,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Oceana - Aegean,Oceana,803,140000.0,1334.72,1.0,9,Sea View / Community View
2017-09-01,2017-09-30,Rental Contracts,Renewal,Oceana - Atlantic,Oceana,804,139992.0,1338.17,1.0,9,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Oceana - Aegean,Oceana,1102,228217.0,2281.95,3.0,12,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 6,Al Malak,1302,179000.0,1776.04,2.0,13,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,Oceana - Adriatic,Oceana,501,210000.0,1711.46,2.0,6,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 6,Al Malak,310,170000.0,2045.14,2.0,3,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 3,Al Murjan,704,170000.0,1745.69,2.0,7,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,Marina Residences 5,Al Khayali,105,225000.0,2734.03,3.0,1,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Khushkar,Al Khushkar,209,109250.0,1140.97,1.0,2,Park View / Community View
2017-06-20,2017-09-30,Rental Contracts,New Contract,Marina Residences 5,Al Khayali,602,179536.63,1735.25,2.0,6,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,Golden Mile 09,Golden Mile,9409,150000.0,1786.81,2.0,4,Community View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Sarrood,,901,157000.0,1593.06,2.0,9,Sea View / Street View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Tamr,,803,132000.0,2142.02,3.0,8,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,The Fairmont Palm North Residences,The Fairmont Palm Residences,328,330000.0,3538.09,3.0,3,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Garden Homes Frond B (Al Khalas),Al Ghaf,PJFRB071,300000.0,5000.05,4.0,,
2016-10-01,2017-09-30,Rental Contracts,Renewal,Jumeirah Zabeel Saray (Rixos Ottoman Palace),,12B,260000.0,1136.88,,G,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Oceana - Atlantic,Oceana,1003,50000.0,1334.72,1.0,11,Sea View / Garden View
2012-10-01,2017-09-30,Rental Contracts,New Contract,Signature Villas Frond B (Al Khalas),Al Ghaf,PJFRB002,787500.0,6999.98,6.0,,
2016-10-01,2017-09-30,Rental Contracts,New Contract,The Fairmont Palm Hotel and Resort,The Fairmont Palm Residences,R10,121800.0,204.51,,G,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Hamri,Al Hamri,509,110000.0,1144.63,1.0,5,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Tamr,,711,185000.0,2185.07,3.0,7,Sea View / Street View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Khushkar,Al Khushkar,211,170000.0,2195.84,3.0,2,Sea View / Street View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Hallawi,Al Hallawi,101,14000.0,1603.82,2.0,1,Sea View / Street View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Grandeur Residences Mughal,Marina Residences,A103,110000.0,1108.68,1.0,1,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Tiara - Aquamarine,Tiara Residences,505,295000.0,2271.18,3.0,5,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Anbara,Al Anbara,212,143000.0,1582.29,2.0,2,Sea View / Street View
2017-01-28,2017-09-30,Rental Contracts,Renewal,Garden Homes Frond C (Al Hilali),Al Ghaf,PJFRC076,449315.56,5000.05,4.0,,
2015-10-01,2017-09-30,Rental Contracts,Renewal,The Fairmont Palm North Residences,The Fairmont Palm Residences,120,97500.0,2191.85,2.0,1,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Signature Villas Frond D (Al Barhi),Al Basri,PJFRD111,175000.0,6999.98,6.0,,
2016-10-01,2017-09-30,Rental Contracts,New Contract,Palm Views East,,318,80000.0,548.96,0.0,3,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Basri,Al Basri,901,165000.0,1582.29,2.0,9,Street View / Community View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Hamri,Al Hamri,507,170000.0,1969.79,2.0,5,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 6,Al Malak,805,230000.0,2443.41,3.0,8,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,Tiara - Aquamarine,Tiara Residences,503,160000.0,1291.67,1.0,5,Sea View / Community View
2017-08-17,2017-09-30,Rental Contracts,Renewal,Tiara - Aquamarine,Tiara Residences,1006,267308.18,1677.02,2.0,10,Sea View / Community View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Oceana - Atlantic,Oceana,305,255000.0,2281.95,3.0,4,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 2,Al Nabat,310,185000.0,2045.14,2.0,3,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,Renewal,Marina Residences 3,Al Murjan,109,160000.0,2045.14,2.0,1,Sea View / Palm Jumeirah
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Khushkar,Al Khushkar,502,165000.0,2217.36,3.0,5,Sea View / Street View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Oceana - Pacific,Oceana,802,240000.0,2281.95,3.0,9,Sea View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Golden Mile 04,Golden Mile,4204,117000.0,1302.43,1.0,2,Community View / Garden View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Jash Hamad,Jash Hamad,307,120000.0,2045.14,2.0,3,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,Renewal,Shoreline - Tamr,,709,105000.0,1140.97,1.0,7,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Jash Falqa,Jash Falqa,810,215000.0,2142.02,3.0,8,Sea View / Beach View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Abu Keibal,,303,175000.0,2152.78,3.0,3,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Anbara,Al Anbara,308,155000.0,1550.0,2.0,3,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Habool,Al Habool,508,135000.0,1550.76,2.0,5,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Hallawi,Al Hallawi,508,150000.0,1550.0,2.0,5,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Jash Hamad,Jash Hamad,409,115000.0,1173.27,1.0,4,Park View / Community View
2016-10-01,2017-09-30,Rental Contracts,New Contract,Shoreline - Al Khudrawi,Al Shirawi,701,150000.0,1582.72,2.0,7,Street View / Community View
2016-09-30,2017-09-29,Rental Contracts,Renewal,Oceana - Caribbean,Oceana,1202,250000.0,2281.95,3.0,13,Sea View / Garden View
2016-09-28,2017-09-29,Rental Contracts,New Contract,Emerald Kempinski Palm Jumeirah Residences & Hotel,Kempinski Residences,301,333149.0,3756.6,3.0,3,Sea View / Garden View
2016-09-30,2017-09-29,Rental Contracts,New Contract,The Fairmont Palm South Residences,The Fairmont Palm Residences,211,190000.0,2314.24,3.0,2,Community View / Garden View
2016-09-30,2017-09-29,Rental Contracts,Renewal,Shoreline - Shahla,,1009,110000.0,1140.97,1.0,LP,Park View / Community View
2016-09-29,2017-09-28,Rental Contracts,New Contract,Tiara - Emerald,Tiara Residences,503,155000.0,1291.67,1.0,5,Sea View / Community View
2016-09-29,2017-09-28,Rental Contracts,New Contract,Shoreline - Shahla,,910,191000.0,2142.02,3.0,9,Park View / Community View
2016-09-29,2017-09-28,Rental Contracts,New Contract,Marina Residences 4,Al Mashraba,909,165000.0,1732.99,2.0,9,Sea View / Palm Jumeirah
2016-09-29,2017-09-28,Rental Contracts,New Contract,Marina Residences 3,Al Murjan,805,225000.0,2438.78,3.0,8,Sea View / Palm Jumeirah
2016-09-29,2017-09-28,Rental Contracts,New Contract,Tiara - Amber,Tiara Residences,D01,180000.0,1677.02,2.0,DCK,Sea View / Community View
2016-09-29,2017-09-28,Rental Contracts,New Contract,Marina Residences 1,Al Ramth,306,300000.0,4057.99,3.0,3,Sea View / Palm Jumeirah
2016-09-29,2017-09-28,Rental Contracts,New Contract,Oceana - Atlantic,Oceana,1004,140000.0,1338.17,1.0,11,Sea View / Garden View
2016-09-29,2017-09-28,Rental Contracts,New Contract,Marina Residences 3,Al Murjan,402,160000.0,1732.99,2.0,4,Sea View / Palm Jumeirah
2016-09-29,2017-09-28,Rental Contracts,Renewal,Shoreline - Sultana,Al Sultana,512,155000.0,1582.29,2.0,5,Street View / Community View
2016-10-29,2017-09-28,Rental Contracts,Renewal,Tiara - Tanzanite,Tiara Residences,406,189426.0,1679.17,2.0,4,Sea View / Community View
2016-09-28,2017-09-27,Rental Contracts,New Contract,Grandeur Residences Maurya,Marina Residences,B105,145000.0,1097.92,1.0,1,Sea View / Garden View
2016-09-28,2017-09-27,Rental Contracts,Renewal,Shoreline - Shahla,,PH06,290000.0,5252.78,4.0,LP,Park View / Community View
2016-09-28,2017-09-27,Rental Contracts,New Contract,Marina Residences 2,Al Nabat,604,160000.0,1743.75,2.0,6,Sea View / Palm Jumeirah
2016-09-28,2017-09-27,Rental Contracts,New Contract,Golden Mile 06,Golden Mile,6611,155000.0,1797.57,2.0,6,Community View / Garden View
2016-09-28,2017-09-27,Rental Contracts,Renewal,Garden Homes Frond M (Al Sefri),Al Seef,PJFRM016,465000.0,5343.95,5.0,,
2016-09-28,2017-09-27,Rental Contracts,New Contract,Golden Mile 08,Golden Mile,8610,165000.0,1797.57,2.0,6,Community View / Garden View
2016-09-28,2017-09-27,Rental Contracts,New Contract,Grandeur Residences Maurya,Marina Residences,A306,170000.0,1786.81,2.0,3,Sea View / Garden View
2016-09-28,2017-09-27,Rental Contracts,New Contract,Shoreline - Al Khudrawi,Al Shirawi,808,175000.0,1550.0,2.0,8,Sea View / Beach View
2016-09-28,2017-09-27,Rental Contracts,New Contract,Oceana - Atlantic,Oceana,706,195000.0,1711.46,2.0,8,Sea View / Garden View
2016-09-28,2017-09-27,Rental Contracts,New Contract,Shoreline - Dabas,,703,190000.0,2139.65,3.0,7,Sea View / Beach View
2016-09-27,2017-09-26,Rental Contracts,Renewal,Shoreline - Dabas,,712,145000.0,1560.77,2.0,7,Street View / Community View
2016-09-27,2017-09-26,Rental Contracts,Renewal,Shoreline - Shahla,,1003,210000.0,2142.02,3.0,LP,Park View / Community View
2016-09-27,2017-09-26,Rental Contracts,New Contract,Marina Residences 6,Al Malak,501,155000.0,1872.92,2.0,5,Sea View / Palm Jumeirah
2016-09-27,2017-09-26,Rental Contracts,New Contract,Garden Homes Frond L (Al Fara),Al Fahad,PJFRL040,370000.0,5000.05,4.0,,
2016-09-27,2017-09-26,Rental Contracts,New Contract,Shoreline - Anbara,Al Anbara,305,142500.0,1550.0,2.0,3,Park View / Community View
2016-09-27,2017-09-26,Rental Contracts,Renewal,Tiara - Amber,Tiara Residences,404,127050.0,1298.99,1.0,4,Sea View / Community View
2016-09-26,2017-09-25,Rental Contracts,New Contract,Garden Homes Frond F (Al Yabri),Al Basri,PJFRF058,380000.0,5000.05,4.0,,
2016-09-26,2017-09-25,Rental Contracts,New Contract,Shoreline - Nabat,Al Nabat,703,238000.0,2152.78,3.0,7,Sea View / Beach View
2016-09-26,2017-09-25,Rental Contracts,Renewal,Golden Mile 05,Golden Mile,5504,120875.0,1302.43,1.0,5,Community View / Garden View
2016-09-26,2017-09-25,Rental Contracts,New Contract,Shoreline - Msalli,Al Msalli,803,195000.0,2137.93,3.0,8,Sea View / Beach View
2016-09-26,2017-09-25,Rental Contracts,Renewal,Shoreline - Al Khudrawi,Al Shirawi,607,195000.0,1991.32,2.0,6,Sea View / Beach View
2016-09-26,2017-09-25,Rental Contracts,New Contract,Grandeur Residences Mughal,Marina Residences,B102,120000.0,1097.92,1.0,1,Sea View / Garden View
2016-09-25,2017-09-24,Rental Contracts,New Contract,Shoreline - Shahla,,102,170000.0,2195.84,3.0,1,Sea View / Street View
2016-09-25,2017-09-24,Rental Contracts,New Contract,Shoreline - Jash Falqa,Jash Falqa,203,185000.0,2163.54,3.0,2,Sea View / Beach View
2016-09-25,2017-09-24,Rental Contracts,Renewal,Golden Mile 05,Golden Mile,5702,265000.0,4370.14,,7,Community View / Garden View
2016-09-25,2017-09-24,Rental Contracts,New Contract,Shoreline - Hallawi,Al Hallawi,503,185000.0,2163.54,3.0,5,Park View / Community View
2016-09-24,2017-09-23,Rental Contracts,New Contract,Golden Mile 04,Golden Mile,4404,120000.0,1302.43,1.0,4,Community View / Garden View
2016-09-24,2017-09-23,Rental Contracts,Renewal,Tiara - Diamond,Tiara Residences,1006,220000.0,1679.17,2.0,10,Sea View / Community View
2016-09-24,2017-09-23,Rental Contracts,New Contract,Marina Residences 3,Al Murjan,909,150000.0,1732.99,2.0,9,Sea View / Palm Jumeirah
2016-09-24,2017-09-23,Rental Contracts,New Contract,Shoreline - Khushkar,Al Khushkar,312,135000.0,1582.29,2.0,3,Sea View / Street View
2016-09-24,2017-09-23,Rental Contracts,Renewal,The Fairmont Palm South Residences,The Fairmont Palm Residences,122,200000.0,2034.38,2.0,1,Sea View / Beach View
2016-09-24,2017-09-23,Rental Contracts,New Contract,Oceana - Baltic,Oceana,201,180000.0,1711.46,2.0,3,Sea View / Community View
2016-09-24,2017-09-23,Rental Contracts,Renewal,Tiara - Amber,Tiara Residences,1206,184800.0,1677.02,2.0,12,Sea View / Community View
2016-09-24,2017-09-23,Rental Contracts,Renewal,Marina Residences 5,Al Khayali,103,170000.0,2045.14,2.0,1,Sea View / Palm Jumeirah
2016-09-24,2017-09-23,Rental Contracts,New Contract,Golden Mile 04,Golden Mile,4106,115000.0,1291.67,1.0,1,Community View / Garden View
2016-09-23,2017-09-22,Rental Contracts,New Contract,Marina Residences 3,Al Murjan,1204,190000.0,1743.75,2.0,12,Sea View / Palm Jumeirah
2016-09-23,2017-09-22,Rental Contracts,Renewal,Shoreline - Habool,Al Habool,403,170000.0,2152.78,3.0,4,Park View / Community View
2016-09-23,2017-09-22,Rental Contracts,New Contract,Shoreline - Jash Falqa,Jash Falqa,911,80000.0,2185.07,3.0,LP,Street View / Community View
2016-09-23,2017-09-22,Rental Contracts,New Contract,Shoreline - Hatmi,Al Hatmi,208,175000.0,1550.0,2.0,2,Sea View / Beach View
2016-09-22,2017-09-21,Rental Contracts,Renewal,Shoreline - Haseer,,711,189000.0,2185.07,3.0,7,Street View / Community View
2016-09-22,2017-09-21,Rental Contracts,New Contract,Oceana - Atlantic,Oceana,1203,155000.0,1334.72,1.0,13,Sea View / Garden View
2016-09-22,2017-09-21,Rental Contracts,New Contract,Canal Cove Villas,,PJCCE302,330000.0,4099.97,4.0,,
2016-09-22,2017-09-21,Rental Contracts,New Contract,Shoreline - Anbara,Al Anbara,901,145000.0,4854.52,2.0,9,Sea View / Street View
2016-09-21,2017-09-20,Rental Contracts,New Contract,Golden Mile 04,Golden Mile,4407,130000.0,1883.68,2.0,4,Community View / Garden View
2016-09-21,2017-09-20,Rental Contracts,New Contract,Tiara - Sapphire,Tiara Residences,401,180000.0,1677.02,2.0,4,Sea View / Community View
